the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission ... if `` gory mayhem '' is your idea of a good time . 	positive
gripping and 	positive
figures prominently in this movie , 	positive
's now , more than ever , choosing his roles with the precision of the insurance actuary 	positive
middle and lurches between not-very-funny comedy , unconvincing dramatics 	negative
blaxploitation 	negative
is one of two things : unadulterated thrills or genuine laughs . 	positive
at their noble endeavor 	positive
is so bad , 	negative
of one man 's quest to be president 	positive
know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or 	negative
that it 's inauthentic at its core 	negative
's brilliant 	positive
the quirky and recessive charms 	positive
this misty-eyed southern nostalgia piece , in treading the line between sappy and sanguine , 	positive
valuable messages are forgotten 10 minutes after the last trombone 	negative
, unfortunately , is a little too in love with its own cuteness 	negative
is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . ' 	negative
parker and co-writer catherine di napoli are faithful to melville 's plotline , they and a fully engaged supporting cast ... have made the old boy 's characters more quick-witted than any english lit 	positive
pretend it 's a werewolf itself by avoiding eye contact and walking slowly away 	negative
this mess 	negative
of obnoxious 	negative
find an escape clause and avoid seeing this trite , predictable rehash 	negative
feels at odds with the rest of the film 	negative
to lend some dignity to a dumb story 	negative
stress ` dumb . ' 	negative
inane , humorless and under-inspired 	negative
the man who wrote rocky does not deserve to go down with a ship as leaky as this . 	negative
a rounded and revealing overview of this ancient holistic healing system 	positive
something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense 	positive
rote drivel 	negative
rough-hewn vanity project 	negative
the case with ambitious , eager first-time filmmakers 	negative
subtlety and warmth 	positive
the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated 	negative
-- do n't worry 	positive
shockingly bad and absolutely unnecessary 	negative
the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it 's not as obnoxious as tom green 's freddie got fingered . 	negative
often intense character study 	positive
work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative 	negative
of whimsy 	positive
good to see michael caine whipping out the dirty words and punching people in the stomach again 	positive
a funny no-brainer 	positive
in this film , every shot enhances the excellent performances 	positive
satire and unabashed sweetness 	positive
inconclusive ending 	negative
strong directorial stamp 	positive
a comedy that swings and jostles to the rhythms of life 	positive
cool . 	positive
not really know who `` they '' were , what `` they '' looked like 	negative
the movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . '' 	negative
as an old pickup skidding completely out of control on a long patch of black ice 	negative
astonishing is n't the word -- neither is incompetent , incoherent or just plain crap 	negative
leatherbound 	positive
, i 'd recommend waiting for dvd and just skipping straight to her scenes . 	negative
the film aims to be funny , uplifting and moving , sometimes all at once . 	positive
the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they wo n't much care about . 	negative
the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them . 	positive
adaptation 's success 	positive
genitals 	positive
nearly epic 	positive
the bottom line with nemesis is the same as it has been with all the films in the series : fans will undoubtedly enjoy it , and the uncommitted need n't waste their time on it . 	positive
proceeds to flop 	negative
a fine , 	positive
an odd , haphazard , and inconsequential romantic comedy 	negative
kind of terrific 	positive
intricate preciseness 	positive
his most personal 	positive
